,subsessionid,season_name,eventstrengthoffield,ccName,oldirating,newirating,carnum,carid,lapscomplete,finishposinclass,lapslead,displayName,startPos,points,numIncidents,finishPos,groupid,lapnum,custid,sesTime,flags,lap_time
285,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,12,346848,18499305,0,1212392.0
286,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,13,346848,19714311,0,1215006.0
287,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,14,346848,20923840,0,1209529.0
288,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,15,346848,22132580,0,1208740.0
289,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,16,346848,23348085,0,1215505.0
290,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,17,346848,24556059,0,1207974.0
291,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,18,346848,25762979,0,1206920.0
292,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,19,346848,26973792,0,1210813.0
293,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,20,346848,28186993,16384,1213201.0
294,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,0,162350,3449543,0,0.0
295,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,1,162350,4778576,8256,1329033.0
296,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,2,162350,5999678,0,1221102.0
297,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,3,162350,7210115,0,1210437.0
298,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,4,162350,8417701,0,1207586.0
299,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,5,162350,9624408,0,1206707.0
300,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,6,162350,10830845,4,1206437.0
301,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,7,162350,12036894,0,1206049.0
302,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,8,162350,13246147,0,1209253.0
303,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,9,162350,14455896,0,1209749.0
304,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,10,162350,15666599,0,1210703.0
305,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,11,162350,16873048,0,1206449.0
306,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,12,162350,18081089,0,1208041.0
307,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,13,162350,19290202,0,1209113.0
308,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,14,162350,20708955,0,1418753.0
309,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,15,162350,22192709,2,1483754.0
310,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,16,162350,23401273,0,1208564.0
311,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,17,162350,24618164,4,1216891.0
312,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,18,162350,25834081,0,1215917.0
313,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,19,162350,27052136,0,1218055.0
314,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2880,2874,15,132,20,14,0,Kenny+Bairolle,21,79,7,14,162350,20,162350,28280555,16384,1228419.0
315,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,0,593920,3449423,0,0.0
316,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,1,593920,4742408,8192,1292985.0
317,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,2,593920,5943208,0,1200800.0
318,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,3,593920,7142050,0,1198842.0
319,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,4,593920,8365951,4,1223901.0
320,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,5,593920,9568779,0,1202828.0
321,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,6,593920,10782078,0,1213299.0
322,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,7,593920,11984444,0,1202366.0
323,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,8,593920,13190919,0,1206475.0
324,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,9,593920,14391212,0,1200293.0
325,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,10,593920,15608519,0,1217307.0
326,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,11,593920,16813905,0,1205386.0
327,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,12,593920,18017831,0,1203926.0
328,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,13,593920,19293149,0,1275318.0
329,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,14,593920,20780146,2,1486997.0
330,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,15,593920,21997666,0,1217520.0
331,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,16,593920,23396860,196,1399194.0
332,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,17,593920,24618698,4,1221838.0
333,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,18,593920,25839159,0,1220461.0
334,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,19,593920,27053316,0,1214157.0
335,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2660,2652,18,94,20,15,0,Andres+Asiain,9,71,6,15,593920,20,593920,28286782,16384,1233466.0
336,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,0,376192,3449573,0,0.0
337,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,1,376192,4813276,8192,1363703.0
338,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,2,376192,6033387,0,1220111.0
339,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,3,376192,7384051,192,1350664.0
340,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,4,376192,8589232,4,1205181.0
341,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,5,376192,9790769,0,1201537.0
342,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,6,376192,10998246,0,1207477.0
343,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,7,376192,12227863,4,1229617.0
344,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,8,376192,13429878,0,1202015.0
345,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,9,376192,14632621,0,1202743.0
346,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,10,376192,15834338,0,1201717.0
347,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,11,376192,17037101,0,1202763.0
348,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,12,376192,18243889,0,1206788.0
349,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,13,376192,19446996,0,1203107.0
350,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,14,376192,20812434,196,1365438.0
351,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,15,376192,22275582,2,1463148.0
352,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,16,376192,23476661,0,1201079.0
353,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,17,376192,24678353,0,1201692.0
354,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,18,376192,25883057,4,1204704.0
355,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,19,376192,27093105,0,1210048.0
356,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2505,2494,22,72,20,16,0,James+Powlesland,24,63,11,16,376192,20,376192,28296880,16384,1203775.0
357,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,0,471749,3449513,0,0.0
358,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,1,471749,4931279,8388,1481766.0
359,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,2,471749,6141838,0,1210559.0
360,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,3,471749,7347544,0,1205706.0
361,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,4,471749,8559055,0,1211511.0
362,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,5,471749,9765807,0,1206752.0
363,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,6,471749,10978234,0,1212427.0
364,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,7,471749,12254644,4,1276410.0
365,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,8,471749,13734829,2,1480185.0
366,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,9,471749,14944198,0,1209369.0
367,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,10,471749,16153386,0,1209188.0
368,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,11,471749,17361451,0,1208065.0
369,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,12,471749,18577817,0,1216366.0
370,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,13,471749,19788449,0,1210632.0
371,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,14,471749,20999219,0,1210770.0
372,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,15,471749,22208510,0,1209291.0
373,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,16,471749,23418332,0,1209822.0
374,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,17,471749,24741913,0,1323581.0
375,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,18,471749,25966841,4,1224928.0
376,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,19,471749,27181631,0,1214790.0
377,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2489,2470,24,73,20,17,0,Victor+Baia,18,55,6,17,471749,20,471749,28395685,16384,1214054.0
378,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,0,351544,3449453,0,0.0
379,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,1,351544,4821721,8384,1372268.0
380,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,2,351544,6042182,4,1220461.0
381,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,3,351544,7254012,0,1211830.0
382,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,4,351544,8461521,0,1207509.0
383,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,5,351544,9685136,100,1223615.0
384,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,6,351544,10913614,0,1228478.0
385,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,7,351544,12347188,132,1433574.0
386,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,8,351544,13868373,2,1521185.0
387,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,9,351544,15091367,0,1222994.0
388,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,10,351544,16304033,0,1212666.0
389,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,11,351544,17511185,0,1207152.0
390,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,12,351544,18722669,0,1211484.0
391,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,13,351544,19937705,0,1215036.0
392,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,14,351544,21146496,0,1208791.0
393,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,15,351544,22368128,4,1221632.0
394,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,16,351544,23584496,0,1216368.0
395,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,17,351544,24800656,0,1216160.0
396,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,18,351544,26066284,0,1265628.0
397,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,19,351544,27282949,0,1216665.0
398,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2547,2519,21,73,20,18,0,Ramon+Clemente+Munuera,12,47,15,18,351544,20,351544,28536463,16384,1253514.0
399,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,0,149994,3449493,0,0.0
400,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,1,149994,4790051,8256,1340558.0
401,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,2,149994,6027110,0,1237059.0
402,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,3,149994,7248270,64,1221160.0
403,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,4,149994,8454452,0,1206182.0
404,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,5,149994,9658259,0,1203807.0
405,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,6,149994,10869164,0,1210905.0
406,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,7,149994,12077554,0,1208390.0
407,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,8,149994,13288015,0,1210461.0
408,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,9,149994,14522888,0,1234873.0
409,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,10,149994,15729130,0,1206242.0
410,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,11,149994,16934690,0,1205560.0
411,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,12,149994,18141216,0,1206526.0
412,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,13,149994,19417485,0,1276269.0
413,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,14,149994,20889941,2,1472456.0
414,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,15,149994,22147911,164,1257970.0
415,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,16,149994,23483802,9,1335891.0
416,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,17,149994,25241398,2,1757596.0
417,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,18,149994,26477653,0,1236255.0
418,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,19,149994,27719249,0,1241596.0
419,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2463,2429,25,73,20,19,0,Abram+Fawzy,16,39,10,19,149994,20,149994,28992513,16384,1273264.0
420,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,0,265808,3449373,0,0.0
421,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,1,265808,4698914,8192,1249541.0
422,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,2,265808,5894240,0,1195326.0
423,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,3,265808,7095710,4,1201470.0
424,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,4,265808,8294578,0,1198868.0
425,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,5,265808,9492334,0,1197756.0
426,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,6,265808,10692749,0,1200415.0
427,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,7,265808,11977102,128,1284353.0
428,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,8,265808,13300733,128,1323631.0
